{'tank_id': 56065, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto_S.png', 'battles': 1974, 'avg_earnings': 83062, 'avg_profit': 51376, 'avg_ammo_cost': 18613, 'cost_per_shot': 1968, 'avg_repair_cost': 6600, 'avg_consumables_cost': 6472, 'earnings_per_minute': 17053, 'profit_per_minute': 10548, 'class': 'HT', 'isPrem': True, 'name': 'Peregrine'}
{'tank_id': 3921, 'tier': 8, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB11_Caernarvon.png', 'battles': 4796, 'avg_earnings': 37190, 'avg_profit': -5851, 'avg_ammo_cost': 24786, 'cost_per_shot': 2026, 'avg_repair_cost': 11445, 'avg_consumables_cost': 6809, 'earnings_per_minute': 7636, 'profit_per_minute': -1201, 'class': 'HT', 'isPrem': False, 'name': 'Caernarvon'}
{'tank_id': 12289, 'tier': 6, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R57_A43.png', 'battles': 712, 'avg_earnings': 28514, 'avg_profit': -5879, 'avg_ammo_cost': 24968, 'cost_per_shot': 1381, 'avg_repair_cost': 4745, 'avg_consumables_cost': 4680, 'earnings_per_minute': 6006, 'profit_per_minute': -1238, 'class': 'MT', 'isPrem': False, 'name': 'A-43'}
{'tank_id': 3185, 'tier': 9, 'nation': 'Czech', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz16_TNH_T_vz51.png', 'battles': 4485, 'avg_earnings': 43794, 'avg_profit': -6018, 'avg_ammo_cost': 25946, 'cost_per_shot': 2936, 'avg_repair_cost': 15697, 'avg_consumables_cost': 8168, 'earnings_per_minute': 7930, 'profit_per_minute': -1089, 'class': 'HT', 'isPrem': False, 'name': 'TNH T Vz. 51'}
{'tank_id': 4385, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A12_T32.png', 'battles': 2538, 'avg_earnings': 42105, 'avg_profit': -6163, 'avg_ammo_cost': 29219, 'cost_per_shot': 2669, 'avg_repair_cost': 11308, 'avg_consumables_cost': 7740, 'earnings_per_minute': 8136, 'profit_per_minute': -1191, 'class': 'HT', 'isPrem': False, 'name': 'T32'}
{'tank_id': 10753, 'tier': 9, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R63_ST_I.png', 'battles': 1163, 'avg_earnings': 46105, 'avg_profit': -6605, 'avg_ammo_cost': 31319, 'cost_per_shot': 3274, 'avg_repair_cost': 15624, 'avg_consumables_cost': 5766, 'earnings_per_minute': 8064, 'profit_per_minute': -1155, 'class': 'HT', 'isPrem': False, 'name': 'ST-I'}
{'tank_id': 17217, 'tier': 10, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F88_AMX_13_105.png', 'battles': 3959, 'avg_earnings': 39458, 'avg_profit': -6622, 'avg_ammo_cost': 13736, 'cost_per_shot': 1993, 'avg_repair_cost': 17869, 'avg_consumables_cost': 14474, 'earnings_per_minute': 8622, 'profit_per_minute': -1447, 'class': 'LT', 'isPrem': False, 'name': 'AMX 13 105'}
{'tank_id': 4961, 'tier': 8, 'nation': 'Japan', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J27_O_I_120.png', 'battles': 266, 'avg_earnings': 32685, 'avg_profit': -6641, 'avg_ammo_cost': 20070, 'cost_per_shot': 2170, 'avg_repair_cost': 12542, 'avg_consumables_cost': 6714, 'earnings_per_minute': 6153, 'profit_per_minute': -1250, 'class': 'HT', 'isPrem': False, 'name': 'O-Ho'}
{'tank_id': 19201, 'tier': 10, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R132_VNII_100LT.png', 'battles': 5560, 'avg_earnings': 39538, 'avg_profit': -7062, 'avg_ammo_cost': 12014, 'cost_per_shot': 1574, 'avg_repair_cost': 19094, 'avg_consumables_cost': 15492, 'earnings_per_minute': 8182, 'profit_per_minute': -1461, 'class': 'LT', 'isPrem': False, 'name': 'T-100 LT'}
{'tank_id': 17169, 'tier': 3, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G83_Pz_IV_AusfA.png', 'battles': 110, 'avg_earnings': 14518, 'avg_profit': -7082, 'avg_ammo_cost': 19703, 'cost_per_shot': 934, 'avg_repair_cost': 725, 'avg_consumables_cost': 1172, 'earnings_per_minute': 2901, 'profit_per_minute': -1415, 'class': 'MT', 'isPrem': False, 'name': 'Pz. IV A'}
{'tank_id': 9505, 'tier': 9, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A66_M103.png', 'battles': 2497, 'avg_earnings': 45356, 'avg_profit': -7195, 'avg_ammo_cost': 28411, 'cost_per_shot': 2778, 'avg_repair_cost': 16816, 'avg_consumables_cost': 7324, 'earnings_per_minute': 8490, 'profit_per_minute': -1347, 'class': 'HT', 'isPrem': False, 'name': 'M103'}
{'tank_id': 5137, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G16_PzVIB_Tiger_II.png', 'battles': 4628, 'avg_earnings': 41874, 'avg_profit': -7350, 'avg_ammo_cost': 29410, 'cost_per_shot': 3137, 'avg_repair_cost': 11695, 'avg_consumables_cost': 8118, 'earnings_per_minute': 8257, 'profit_per_minute': -1449, 'class': 'HT', 'isPrem': False, 'name': 'Tiger II'}
{'tank_id': 4897, 'tier': 3, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A25_M2_med.png', 'battles': 129, 'avg_earnings': 13530, 'avg_profit': -7361, 'avg_ammo_cost': 14837, 'cost_per_shot': 1053, 'avg_repair_cost': 934, 'avg_consumables_cost': 5120, 'earnings_per_minute': 3733, 'profit_per_minute': -2031, 'class': 'MT', 'isPrem': False, 'name': 'M2 Medium'}
{'tank_id': 1905, 'tier': 8, 'nation': 'Czech', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz07_TVP_46.png', 'battles': 879, 'avg_earnings': 30699, 'avg_profit': -7386, 'avg_ammo_cost': 20456, 'cost_per_shot': 1956, 'avg_repair_cost': 11553, 'avg_consumables_cost': 6076, 'earnings_per_minute': 5945, 'profit_per_minute': -1430, 'class': 'MT', 'isPrem': False, 'name': 'TVP VTU'}
{'tank_id': 4433, 'tier': 9, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB12_Conqueror.png', 'battles': 8368, 'avg_earnings': 47750, 'avg_profit': -7424, 'avg_ammo_cost': 29911, 'cost_per_shot': 2715, 'avg_repair_cost': 16884, 'avg_consumables_cost': 8378, 'earnings_per_minute': 8766, 'profit_per_minute': -1362, 'class': 'HT', 'isPrem': False, 'name': 'Conqueror'}
{'tank_id': 5537, 'tier': 9, 'nation': 'Italy', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It24_Controcarro_1_Mk2.png', 'battles': 4415, 'avg_earnings': 40630, 'avg_profit': -7556, 'avg_ammo_cost': 27103, 'cost_per_shot': 3132, 'avg_repair_cost': 15537, 'avg_consumables_cost': 5546, 'earnings_per_minute': 7043, 'profit_per_minute': -1309, 'class': 'TD', 'isPrem': False, 'name': 'CC-1 Mk. 2'}
{'tank_id': 19217, 'tier': 10, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G121_Grille_15_L63.png', 'battles': 8582, 'avg_earnings': 39593, 'avg_profit': -7563, 'avg_ammo_cost': 19207, 'cost_per_shot': 2638, 'avg_repair_cost': 15729, 'avg_consumables_cost': 12221, 'earnings_per_minute': 6335, 'profit_per_minute': -1210, 'class': 'TD', 'isPrem': False, 'name': 'Grille 15'}
{'tank_id': 12097, 'tier': 8, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F36_AMX_AC_Mle1948.png', 'battles': 825, 'avg_earnings': 31387, 'avg_profit': -7840, 'avg_ammo_cost': 20497, 'cost_per_shot': 2410, 'avg_repair_cost': 8790, 'avg_consumables_cost': 9940, 'earnings_per_minute': 5524, 'profit_per_minute': -1380, 'class': 'TD', 'isPrem': False, 'name': 'AMX AC 48'}
{'tank_id': 5505, 'tier': 10, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S28_UDES_15_16.png', 'battles': 27481, 'avg_earnings': 49056, 'avg_profit': -7971, 'avg_ammo_cost': 25946, 'cost_per_shot': 2421, 'avg_repair_cost': 21992, 'avg_consumables_cost': 9088, 'earnings_per_minute': 8881, 'profit_per_minute': -1443, 'class': 'MT', 'isPrem': False, 'name': 'UDES 15/16'}
{'tank_id': 45313, 'tier': 6, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R160_T_50_2.png', 'battles': 3918, 'avg_earnings': 23112, 'avg_profit': -8053, 'avg_ammo_cost': 15895, 'cost_per_shot': 1214, 'avg_repair_cost': 8559, 'avg_consumables_cost': 6710, 'earnings_per_minute': 5375, 'profit_per_minute': -1872, 'class': 'LT', 'isPrem': True, 'name': 'T-50-2'}
{'tank_id': 9745, 'tier': 9, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G55_E-75.png', 'battles': 7368, 'avg_earnings': 49743, 'avg_profit': -8175, 'avg_ammo_cost': 31017, 'cost_per_shot': 3537, 'avg_repair_cost': 16381, 'avg_consumables_cost': 10519, 'earnings_per_minute': 8789, 'profit_per_minute': -1444, 'class': 'HT', 'isPrem': False, 'name': 'E 75'}
{'tank_id': 8225, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A39_T28.png', 'battles': 1504, 'avg_earnings': 36517, 'avg_profit': -8226, 'avg_ammo_cost': 25582, 'cost_per_shot': 2746, 'avg_repair_cost': 11521, 'avg_consumables_cost': 7639, 'earnings_per_minute': 6503, 'profit_per_minute': -1465, 'class': 'TD', 'isPrem': False, 'name': 'T28'}
{'tank_id': 13137, 'tier': 9, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB81_FV4004.png', 'battles': 2472, 'avg_earnings': 34556, 'avg_profit': -8375, 'avg_ammo_cost': 25862, 'cost_per_shot': 2955, 'avg_repair_cost': 11098, 'avg_consumables_cost': 5970, 'earnings_per_minute': 5624, 'profit_per_minute': -1363, 'class': 'TD', 'isPrem': False, 'name': 'Conway'}
{'tank_id': 1825, 'tier': 2, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A02_M2_lt.png', 'battles': 460, 'avg_earnings': 17724, 'avg_profit': -8413, 'avg_ammo_cost': 24336, 'cost_per_shot': 256, 'avg_repair_cost': 516, 'avg_consumables_cost': 1284, 'earnings_per_minute': 5019, 'profit_per_minute': -2382, 'class': 'LT', 'isPrem': False, 'name': 'M2 Light'}
{'tank_id': 19473, 'tier': 10, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G134_PzKpfw_VII.png', 'battles': 702, 'avg_earnings': 50894, 'avg_profit': -8601, 'avg_ammo_cost': 28225, 'cost_per_shot': 3411, 'avg_repair_cost': 24578, 'avg_consumables_cost': 6691, 'earnings_per_minute': 9206, 'profit_per_minute': -1555, 'class': 'HT', 'isPrem': False, 'name': 'Pz.Kpfw. VII'}
{'tank_id': 52561, 'tier': 9, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB32_Tortoise.png', 'battles': 4871, 'avg_earnings': 47097, 'avg_profit': -8627, 'avg_ammo_cost': 34822, 'cost_per_shot': 2743, 'avg_repair_cost': 14775, 'avg_consumables_cost': 6128, 'earnings_per_minute': 8174, 'profit_per_minute': -1497, 'class': 'TD', 'isPrem': False, 'name': 'Tortoise'}
{'tank_id': 10257, 'tier': 9, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G54_E-50.png', 'battles': 5673, 'avg_earnings': 47436, 'avg_profit': -8808, 'avg_ammo_cost': 31210, 'cost_per_shot': 2808, 'avg_repair_cost': 15354, 'avg_consumables_cost': 9680, 'earnings_per_minute': 8696, 'profit_per_minute': -1614, 'class': 'MT', 'isPrem': False, 'name': 'E 50'}
{'tank_id': 2865, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch11_110.png', 'battles': 504, 'avg_earnings': 34925, 'avg_profit': -8909, 'avg_ammo_cost': 25216, 'cost_per_shot': 2749, 'avg_repair_cost': 10757, 'avg_consumables_cost': 7860, 'earnings_per_minute': 6710, 'profit_per_minute': -1711, 'class': 'HT', 'isPrem': False, 'name': '110'}
{'tank_id': 8993, 'tier': 9, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A63_M46_Patton.png', 'battles': 1026, 'avg_earnings': 40187, 'avg_profit': -9100, 'avg_ammo_cost': 27177, 'cost_per_shot': 2731, 'avg_repair_cost': 16041, 'avg_consumables_cost': 6068, 'earnings_per_minute': 7480, 'profit_per_minute': -1694, 'class': 'MT', 'isPrem': False, 'name': 'M46 Patton'}
{'tank_id': 62257, 'tier': 10, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch41_WZ_111_QL.png', 'battles': 237, 'avg_earnings': 61099, 'avg_profit': -9141, 'avg_ammo_cost': 34558, 'cost_per_shot': 3250, 'avg_repair_cost': 22996, 'avg_consumables_cost': 12685, 'earnings_per_minute': 11576, 'profit_per_minute': -1732, 'class': 'HT', 'isPrem': True, 'name': 'WZ-111 QL'}
{'tank_id': 11281, 'tier': 4, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G39_Marder_III.png', 'battles': 852, 'avg_earnings': 20588, 'avg_profit': -9331, 'avg_ammo_cost': 27984, 'cost_per_shot': 1883, 'avg_repair_cost': 1080, 'avg_consumables_cost': 855, 'earnings_per_minute': 3572, 'profit_per_minute': -1619, 'class': 'TD', 'isPrem': False, 'name': 'Marder 38T'}
{'tank_id': 60241, 'tier': 5, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB37_Valliant.png', 'battles': 321, 'avg_earnings': 28584, 'avg_profit': -9352, 'avg_ammo_cost': 29515, 'cost_per_shot': 1591, 'avg_repair_cost': 2420, 'avg_consumables_cost': 6001, 'earnings_per_minute': 4604, 'profit_per_minute': -1506, 'class': 'MT', 'isPrem': True, 'name': 'Valiant'}
{'tank_id': 34817, 'tier': 9, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R191_Object_283.png', 'battles': 1310, 'avg_earnings': 39316, 'avg_profit': -9352, 'avg_ammo_cost': 25297, 'cost_per_shot': 2684, 'avg_repair_cost': 15391, 'avg_consumables_cost': 7980, 'earnings_per_minute': 7724, 'profit_per_minute': -1837, 'class': 'MT', 'isPrem': True, 'name': 'Obj. 283'}
{'tank_id': 8081, 'tier': 9, 'nation': 'Poland', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl22_CS_59.png', 'battles': 3867, 'avg_earnings': 42956, 'avg_profit': -9616, 'avg_ammo_cost': 28401, 'cost_per_shot': 2712, 'avg_repair_cost': 16391, 'avg_consumables_cost': 7780, 'earnings_per_minute': 7757, 'profit_per_minute': -1736, 'class': 'MT', 'isPrem': False, 'name': 'CS-59'}
{'tank_id': 62753, 'tier': 9, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A128_concept_1b.png', 'battles': 4131, 'avg_earnings': 58667, 'avg_profit': -9847, 'avg_ammo_cost': 38924, 'cost_per_shot': 3003, 'avg_repair_cost': 15096, 'avg_consumables_cost': 14493, 'earnings_per_minute': 10450, 'profit_per_minute': -1754, 'class': 'HT', 'isPrem': True, 'name': 'Concept 1B'}
{'tank_id': 6481, 'tier': 5, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB60_Covenanter.png', 'battles': 1380, 'avg_earnings': 33013, 'avg_profit': -9863, 'avg_ammo_cost': 25417, 'cost_per_shot': 944, 'avg_repair_cost': 2061, 'avg_consumables_cost': 15398, 'earnings_per_minute': 7877, 'profit_per_minute': -2353, 'class': 'LT', 'isPrem': False, 'name': 'Covenanter'}
{'tank_id': 13569, 'tier': 10, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R88_Object268.png', 'battles': 2453, 'avg_earnings': 40073, 'avg_profit': -10015, 'avg_ammo_cost': 24223, 'cost_per_shot': 3327, 'avg_repair_cost': 17074, 'avg_consumables_cost': 8790, 'earnings_per_minute': 6531, 'profit_per_minute': -1632, 'class': 'TD', 'isPrem': False, 'name': 'Obj. 268'}
{'tank_id': 13313, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R60_Object416.png', 'battles': 457, 'avg_earnings': 27793, 'avg_profit': -10219, 'avg_ammo_cost': 20056, 'cost_per_shot': 2341, 'avg_repair_cost': 9701, 'avg_consumables_cost': 8255, 'earnings_per_minute': 5372, 'profit_per_minute': -1975, 'class': 'MT', 'isPrem': False, 'name': 'Obj. 416'}
{'tank_id': 3905, 'tier': 9, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F09_AMX_50_120.png', 'battles': 1186, 'avg_earnings': 45860, 'avg_profit': -10272, 'avg_ammo_cost': 31236, 'cost_per_shot': 3193, 'avg_repair_cost': 14355, 'avg_consumables_cost': 10540, 'earnings_per_minute': 8469, 'profit_per_minute': -1897, 'class': 'HT', 'isPrem': False, 'name': 'AMX 50 120'}
{'tank_id': 16897, 'tier': 10, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R97_Object_140.png', 'battles': 8070, 'avg_earnings': 54561, 'avg_profit': -10416, 'avg_ammo_cost': 30591, 'cost_per_shot': 2321, 'avg_repair_cost': 21756, 'avg_consumables_cost': 12629, 'earnings_per_minute': 10718, 'profit_per_minute': -2046, 'class': 'MT', 'isPrem': False, 'name': 'Obj. 140'}
{'tank_id': 19489, 'tier': 10, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A116_XM551.png', 'battles': 1431, 'avg_earnings': 44322, 'avg_profit': -10573, 'avg_ammo_cost': 16946, 'cost_per_shot': 2077, 'avg_repair_cost': 19573, 'avg_consumables_cost': 18376, 'earnings_per_minute': 8913, 'profit_per_minute': -2126, 'class': 'LT', 'isPrem': False, 'name': 'Sheridan'}
{'tank_id': 12049, 'tier': 10, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G72_JagdPz_E100.png', 'battles': 5762, 'avg_earnings': 45967, 'avg_profit': -10598, 'avg_ammo_cost': 28070, 'cost_per_shot': 5491, 'avg_repair_cost': 18058, 'avg_consumables_cost': 10437, 'earnings_per_minute': 7868, 'profit_per_minute': -1814, 'class': 'TD', 'isPrem': False, 'name': 'Jg.Pz. E 100'}
{'tank_id': 7937, 'tier': 9, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R40_T-54.png', 'battles': 3712, 'avg_earnings': 41205, 'avg_profit': -10607, 'avg_ammo_cost': 28687, 'cost_per_shot': 2840, 'avg_repair_cost': 15207, 'avg_consumables_cost': 7918, 'earnings_per_minute': 8035, 'profit_per_minute': -2068, 'class': 'MT', 'isPrem': False, 'name': 'T-54'}
{'tank_id': 12561, 'tier': 3, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G63_PzI_ausf_C.png', 'battles': 427, 'avg_earnings': 10963, 'avg_profit': -10661, 'avg_ammo_cost': 14361, 'cost_per_shot': 149, 'avg_repair_cost': 732, 'avg_consumables_cost': 6530, 'earnings_per_minute': 2678, 'profit_per_minute': -2604, 'class': 'LT', 'isPrem': False, 'name': 'Pz. I C'}
{'tank_id': 58961, 'tier': 10, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB100_Manticore.png', 'battles': 6766, 'avg_earnings': 44231, 'avg_profit': -10979, 'avg_ammo_cost': 19955, 'cost_per_shot': 3413, 'avg_repair_cost': 16885, 'avg_consumables_cost': 18370, 'earnings_per_minute': 8308, 'profit_per_minute': -2062, 'class': 'LT', 'isPrem': False, 'name': 'Manticore'}
{'tank_id': 16705, 'tier': 9, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F83_AMX_M4_Mle1949_Bis.png', 'battles': 2960, 'avg_earnings': 45740, 'avg_profit': -11060, 'avg_ammo_cost': 32366, 'cost_per_shot': 3227, 'avg_repair_cost': 16124, 'avg_consumables_cost': 8310, 'earnings_per_minute': 8328, 'profit_per_minute': -2014, 'class': 'HT', 'isPrem': False, 'name': 'AMX M4 51'}
{'tank_id': 2417, 'tier': 10, 'nation': 'Czech', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz04_T50_51.png', 'battles': 6803, 'avg_earnings': 50381, 'avg_profit': -11287, 'avg_ammo_cost': 28782, 'cost_per_shot': 2100, 'avg_repair_cost': 20319, 'avg_consumables_cost': 12567, 'earnings_per_minute': 9679, 'profit_per_minute': -2168, 'class': 'MT', 'isPrem': False, 'name': 'TVP T 50/51'}
{'tank_id': 13825, 'tier': 10, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R87_T62A.png', 'battles': 1080, 'avg_earnings': 45330, 'avg_profit': -11932, 'avg_ammo_cost': 26650, 'cost_per_shot': 2150, 'avg_repair_cost': 22502, 'avg_consumables_cost': 8109, 'earnings_per_minute': 8492, 'profit_per_minute': -2235, 'class': 'MT', 'isPrem': False, 'name': 'T-62A'}
{'tank_id': 15393, 'tier': 9, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A89_T54E1.png', 'battles': 1073, 'avg_earnings': 47198, 'avg_profit': -11960, 'avg_ammo_cost': 30077, 'cost_per_shot': 2979, 'avg_repair_cost': 16720, 'avg_consumables_cost': 12360, 'earnings_per_minute': 8980, 'profit_per_minute': -2275, 'class': 'HT', 'isPrem': False, 'name': 'T54E1'}
{'tank_id': 60497, 'tier': 9, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB106_Cobra.png', 'battles': 4366, 'avg_earnings': 45882, 'avg_profit': -11971, 'avg_ammo_cost': 37516, 'cost_per_shot': 3800, 'avg_repair_cost': 12661, 'avg_consumables_cost': 7676, 'earnings_per_minute': 7918, 'profit_per_minute': -2065, 'class': 'MT', 'isPrem': True, 'name': 'Cobra'}
{'tank_id': 5921, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A35_Pershing.png', 'battles': 788, 'avg_earnings': 28721, 'avg_profit': -11974, 'avg_ammo_cost': 25127, 'cost_per_shot': 2425, 'avg_repair_cost': 10974, 'avg_consumables_cost': 4594, 'earnings_per_minute': 5517, 'profit_per_minute': -2300, 'class': 'MT', 'isPrem': False, 'name': 'Pershing'}
